Appliances,lights,T2,T6,T_out,Windspeed,RH_1,T3,RH_6,RH_8,RH_out
60,0,19.5,4.963333333333329,4.6,6.0,32.9,20.29,29.5566666666667,35.09,54.33333333333329
40,0,19.39,4.65666666666667,4.45,6.0,32.9333333333333,20.29,30.956666666666695,35.1633333333333,55.0
30,0,19.323333333333295,4.53,4.3,6.0,33.0,20.23,31.23,35.1266666666667,55.66666666666671
40,0,19.29,4.35,4.15,6.0,33.0,20.2,31.645,35.2,56.33333333333329
40,0,19.23,4.15666666666667,4.0,6.0,33.2,20.2,32.19,35.1633333333333,57.0
50,0,19.2,4.03,3.9666666666666694,6.16666666666667,33.26,20.2,33.26333333333329,35.1633333333333,57.0
60,0,19.1333333333333,3.8633333333333297,3.9333333333333296,6.3333333333333295,33.3633333333333,20.2,34.5,35.2,57.0
40,0,19.1,3.79,3.9,6.5,33.3633333333333,20.2,34.96,35.26,57.0
50,0,19.033333333333296,3.6633333333333296,3.86666666666667,6.66666666666667,33.53,20.2,35.5,35.29,57.0
50,0,18.963333333333296,3.59,3.8333333333333295,6.8333333333333295,33.59,20.1666666666667,35.76,35.3633333333333,57.0
60,0,18.89,3.5,3.8,7.0,33.7,20.1,36.03,35.4,57.0
60,0,18.89,3.43333333333333,3.65,6.66666666666667,33.76,20.1,36.4233333333333,35.3266666666667,57.83333333333329
80,10,18.823333333333295,3.36333333333333,3.5,6.3333333333333295,33.79,20.1,36.89,35.4,58.66666666666671
130,10,18.79,3.23,3.35,6.0,33.73,20.1,37.1633333333333,35.5266666666667,59.5
110,20,18.79,3.16333333333333,3.2,5.66666666666667,33.73,20.1,37.8,35.86,60.33333333333329
100,10,18.7,3.09,3.05,5.3333333333333295,33.79,20.1,38.2666666666667,36.0,61.16666666666671
80,10,18.7,2.86333333333333,2.9,5.0,33.8633333333333,20.066666666666695,38.9266666666667,35.5633333333333,62.0
100,0,18.6333333333333,2.73,2.8333333333333295,5.0,33.6566666666667,19.9266666666667,39.4,35.2725,62.33333333333329
110,0,18.6,2.5,2.7666666666666706,5.0,33.43,19.89,40.0666666666667,35.5266666666667,62.66666666666671
120,0,18.6,2.43333333333333,2.7,5.0,33.1566666666667,19.89,40.8,35.73,63.0
70,0,18.5,2.245,2.63333333333333,5.0,33.1266666666667,19.79,41.7,35.79,63.33333333333329
70,0,18.5,2.2,2.56666666666667,5.0,33.1266666666667,19.79,43.3,35.9633333333333,63.66666666666671
70,0,18.5,2.12666666666667,2.5,5.0,33.09,19.79,43.83333333333329,36.09,64.0
60,10,18.5,1.93,2.4,5.16666666666667,33.195,19.79,44.433333333333294,36.09,65.0
50,0,18.5,1.8633333333333295,2.3,5.3333333333333295,33.3633333333333,19.76,45.5666666666667,36.1633333333333,66.0
50,0,18.4266666666667,1.9,2.2,5.5,33.3266666666667,19.7,46.2666666666667,36.5,67.0
60,0,18.39,1.8266666666666695,2.1,5.66666666666667,33.4,19.7,46.933333333333294,36.83333333333329,68.0
50,0,18.39,1.66666666666667,2.0,5.8333333333333295,33.4,19.76,47.793333333333294,37.3,69.0
30,0,18.29,1.6,1.9,6.0,33.3266666666667,19.7,48.5933333333333,37.6333333333333,70.0
40,0,18.29,1.5,1.86666666666667,6.0,33.29,19.76,49.66666666666669,37.963333333333296,70.0
30,0,18.29,1.5,1.8333333333333297,6.0,33.29,19.7,50.19333333333329,38.2966666666667,70.0
40,0,18.23,1.39,1.8,6.0,33.3633333333333,19.7,50.86,38.5666666666667,70.0
60,0,18.2,1.39,1.76666666666667,6.0,33.29,19.6,51.19333333333329,38.83333333333329,70.0
50,0,18.1333333333333,1.35666666666667,1.73333333333333,6.0,33.3266666666667,19.6,51.3666666666667,39.39,70.0
60,0,18.1,1.29,1.7,6.0,33.3266666666667,19.6,51.96,39.723333333333294,70.0
70,0,18.1,1.16666666666667,1.65,6.0,33.29,19.6,52.19333333333329,39.933333333333294,70.5
50,0,18.033333333333296,1.1,1.6,6.0,33.3633333333333,19.6,52.8225,40.0,71.0
50,0,18.0,1.1,1.55,6.0,33.5,19.6,53.363333333333294,40.145,71.5
60,0,18.0,1.1,1.5,6.0,33.5,19.6,53.7666666666667,40.09,72.0
50,0,17.89,1.1,1.45,6.0,33.53,19.6,53.9,40.09,72.5
40,0,17.89,1.0,1.4,6.0,33.59,19.6,54.0966666666667,40.2666666666667,73.0
30,0,17.89,1.0,1.4,6.0,33.59,19.6,54.363333333333294,40.5266666666667,73.0
40,0,17.89,1.0,1.4,6.0,33.59,19.6,54.463333333333296,40.86,73.0
30,0,17.79,1.0,1.4,6.0,33.59,19.6,54.723333333333294,41.06,73.0
60,0,17.79,0.966666666666667,1.4,6.0,33.59,19.6,54.963333333333296,41.1266666666667,73.0
50,0,17.76,0.9,1.4,6.0,33.59,19.533333333333296,55.2966666666667,41.33333333333329,73.0
50,0,17.7,0.866666666666667,1.4,6.0,33.7,19.533333333333296,55.79,41.7666666666667,73.0
50,0,17.7,0.733333333333333,1.35,5.8333333333333295,33.7,19.533333333333296,56.0633333333333,41.9666666666667,73.5
60,0,17.7,0.6666666666666669,1.3,5.66666666666667,33.73,19.533333333333296,56.03,42.1566666666667,74.0
40,0,17.6666666666667,0.466666666666667,1.25,5.5,33.73,19.533333333333296,56.43,42.363333333333294,74.5
60,0,17.6666666666667,0.3333333333333329,1.2,5.3333333333333295,33.73,19.6,57.4,42.59666666666671,75.0
60,0,17.6,0.0666666666666666,1.15,5.16666666666667,33.79,19.6,57.5933333333333,42.79,75.5
50,0,17.6,-0.05,1.1,5.0,33.79,19.7,59.495,43.0,76.0
50,0,17.6,-0.1333333333333329,0.95,4.8333333333333295,33.8633333333333,19.7,60.55666666666671,43.06,77.0
30,0,17.5,-0.1333333333333329,0.8,4.66666666666667,33.9,19.7,61.363333333333294,42.9,78.0
30,0,17.5,-0.1,0.65,4.5,33.9,19.7,62.3,42.9,79.0
30,0,17.4633333333333,-0.1,0.5,4.3333333333333295,34.0,19.7,62.7666666666667,42.7,80.0
40,0,17.4633333333333,-0.1666666666666669,0.35,4.16666666666667,34.0,19.7,63.323333333333295,42.595,81.0
60,0,17.4633333333333,-0.2999999999999999,0.2,4.0,34.03,19.7,64.39,42.5,82.0
60,0,17.39,-0.233333333333333,0.166666666666667,4.16666666666667,34.03,19.7,64.83,42.4,82.8333333333333
50,0,17.39,-0.3666666666666669,0.133333333333333,4.3333333333333295,34.09,19.7,64.6233333333333,42.4,83.6666666666667
50,0,17.39,-0.466666666666667,0.1,4.5,34.09,19.7,66.1666666666667,42.29,84.5
50,0,17.3566666666667,-0.2666666666666669,0.0666666666666667,4.66666666666667,34.09,19.76,67.7,42.23,85.3333333333333
50,0,17.29,-0.1666666666666669,0.0333333333333333,4.8333333333333295,34.2,19.7,67.69,42.29,86.1666666666667
50,0,17.29,-0.2999999999999999,0.0,5.0,34.26,19.7,68.23,42.1566666666667,87.0
50,0,17.29,-0.466666666666667,0.0166666666666667,4.8333333333333295,34.29,19.7,68.4266666666667,42.0,87.0
50,0,17.29,-0.5333333333333329,0.0333333333333333,4.66666666666667,34.3633333333333,19.7,69.9,42.06,87.0
40,0,17.29,-0.433333333333333,0.05,4.5,34.29,19.76,71.1666666666667,42.0,87.0
40,0,17.2,-0.5,0.0666666666666667,4.3333333333333295,34.29,19.79,71.7225,42.0,87.0
40,0,17.2,-0.433333333333333,0.0833333333333333,4.16666666666667,34.4,19.79,72.33,42.0,87.0
30,0,17.2,-0.5,0.1,4.0,34.4,19.73,72.5666666666667,41.933333333333294,87.0
50,0,17.2,-0.5,0.05,4.0,34.4,19.7,72.96666666666668,41.9,87.5
60,0,17.1,-0.5666666666666669,0.0,4.0,34.4666666666667,19.7,73.62999999999998,41.9,88.0
40,0,17.1,-0.5,-0.05,4.0,34.5,19.7,74.1566666666667,42.0,88.5
80,10,17.1,-0.5,-0.1,4.0,34.5,19.7,74.4,41.86,89.0
70,0,17.1,-0.5666666666666669,-0.15,4.0,34.59,19.7,74.26,41.79,89.5
60,10,17.1,-0.5999999999999999,-0.2,4.0,34.7233333333333,19.7,74.99666666666668,41.79,90.0
50,0,17.0,-0.5999999999999999,-0.2,4.0,34.6633333333333,19.7,75.5966666666667,41.995,90.3333333333333
50,0,16.9266666666667,-0.6333333333333329,-0.2,4.0,34.39,19.7,75.9,41.93,90.6666666666667
40,0,16.89,-0.6999999999999998,-0.2,4.0,34.0,19.6,76.29999999999998,41.73,91.0
40,10,16.89,-0.6666666666666669,-0.2,4.0,34.1175,19.6,76.93,41.56,91.3333333333333
50,0,16.89,-0.5999999999999999,-0.2,4.0,34.6233333333333,19.6,77.4566666666667,41.36,91.6666666666667
30,0,16.89,-0.5,-0.2,4.0,34.86,19.533333333333296,77.68999999999998,41.1633333333333,92.0
130,0,17.0,-0.4,-0.0333333333333334,4.16666666666667,35.1333333333333,19.463333333333296,77.745,41.03,90.3333333333333
400,0,16.9266666666667,-0.2999999999999999,0.133333333333333,4.3333333333333295,35.2,19.39,77.56333333333329,40.79,88.6666666666667
320,0,17.0,-0.1666666666666669,0.3,4.5,35.26,19.4266666666667,77.09333333333329,40.73,87.0
350,0,17.0,-0.0333333333333332,0.46666666666666706,4.66666666666667,35.4333333333333,19.4266666666667,76.5,40.59,85.3333333333333
110,0,17.0333333333333,0.1666666666666669,0.633333333333333,4.8333333333333295,35.5,19.39,75.4266666666667,40.463333333333296,83.6666666666667
70,0,17.1,0.3666666666666669,0.8,5.0,35.56,19.39,74.0266666666667,40.0633333333333,82.0
70,0,17.1333333333333,0.5666666666666669,1.06666666666667,5.16666666666667,35.5,19.323333333333295,71.4666666666667,39.6566666666667,80.3333333333333
80,0,17.32,0.833333333333333,1.33333333333333,5.3333333333333295,35.3633333333333,19.39,69.1333333333333,39.26,78.6666666666667
80,0,17.6333333333333,1.16333333333333,1.6,5.5,35.23,19.323333333333295,65.6333333333333,39.0666666666667,77.0
80,0,17.96,1.43,1.86666666666667,5.66666666666667,35.09,19.29,63.1,38.7966666666667,75.3333333333333
40,0,18.1666666666667,1.76666666666667,2.13333333333333,5.8333333333333295,35.03,19.29,59.6,38.59,73.6666666666667
40,0,18.323333333333295,2.0266666666666695,2.4,6.0,34.9666666666667,19.29,57.7266666666667,38.33333333333329,72.0
50,0,18.39,2.36,2.61666666666667,6.16666666666667,34.9,19.29,55.5666666666667,38.0666666666667,69.6666666666667
340,0,18.4266666666667,2.56,2.8333333333333295,6.3333333333333295,34.7966666666667,19.26,53.96,37.83333333333329,67.3333333333333
390,0,18.566666666666695,2.86,3.05,6.5,34.6633333333333,19.2,51.223333333333294,37.4975,65.0
600,0,18.7,3.06,3.2666666666666706,6.66666666666667,34.59,19.23,49.4233333333333,37.09666666666671,62.66666666666671
700,0,18.76,3.245,3.4833333333333294,6.8333333333333295,34.7175,19.29,45.995,36.723333333333294,60.33333333333329
430,0,18.89,3.53,3.7,7.0,34.8333333333333,19.46,44.3,36.463333333333296,58.0
320,0,18.963333333333296,3.6633333333333296,3.8333333333333295,7.0,34.9,19.726666666666695,42.0266666666667,36.1333333333333,57.83333333333329
250,0,19.033333333333296,3.9333333333333296,3.9666666666666694,7.0,35.0266666666667,20.066666666666695,40.53,35.9333333333333,57.66666666666671
240,0,19.1,4.12666666666667,4.1,7.0,35.1,20.26,38.13,35.76,57.5
140,0,18.963333333333296,4.3333333333333295,4.23333333333333,7.0,34.4333333333333,20.5,35.8333333333333,35.5,57.33333333333329
70,0,18.89,4.46666666666667,4.36666666666667,7.0,33.3333333333333,20.5,35.16666666666669,35.3333333333333,57.16666666666671
80,0,18.9266666666667,4.53,4.5,7.0,33.2,20.566666666666695,33.8333333333333,35.0,57.0
110,0,19.0,4.65666666666667,4.61666666666667,7.0,33.26,20.3925,33.96,34.76,56.16666666666671
660,0,19.033333333333296,4.8333333333333295,4.73333333333333,7.0,33.2,20.23,34.06,34.5666666666667,55.33333333333329
610,0,19.125,4.96666666666667,4.85,7.0,34.9666666666667,20.39,32.66666666666669,34.3333333333333,54.5
390,0,19.2,5.03,4.96666666666667,7.0,34.9666666666667,20.53,32.83,34.1266666666667,53.66666666666671
360,0,19.29,5.15666666666667,5.0833333333333295,7.0,34.8666666666667,20.96,31.623333333333296,33.8633333333333,52.83333333333329
260,0,19.29,5.3333333333333295,5.2,7.0,33.9266666666667,21.2933333333333,31.693333333333296,33.73,52.0
250,0,19.29,5.4,5.26666666666667,6.8333333333333295,33.43,21.663333333333295,30.6333333333333,33.43,52.0
220,0,19.29,5.43333333333333,5.3333333333333295,6.66666666666667,33.1566666666667,21.8566666666667,30.5933333333333,33.1566666666667,52.0
150,10,19.39,5.56,5.4,6.5,34.0666666666667,22.066666666666695,30.666666666666696,32.9666666666667,52.0
100,0,19.39,5.745,5.46666666666667,6.3333333333333295,34.4,21.9266666666667,28.245,32.7225,52.0
600,0,19.39,5.8,5.53333333333333,6.16666666666667,34.3266666666667,21.76,27.763333333333296,32.53,52.0
590,0,19.323333333333295,5.93333333333333,5.6,6.0,35.0,21.6333333333333,27.43,32.3633333333333,52.0
370,0,19.29,5.9,5.68333333333333,6.0,35.26,21.7633333333333,25.166666666666696,32.23,50.83333333333329
290,0,19.29,5.9,5.76666666666667,6.0,35.4333333333333,21.963333333333296,25.6266666666667,32.0233333333333,49.66666666666671
230,0,19.29,6.03,5.85,6.0,35.4333333333333,22.1333333333333,26.233333333333295,31.823333333333295,48.5
250,0,19.29,6.15666666666667,5.93333333333333,6.0,35.1633333333333,22.3266666666667,24.9666666666667,31.566666666666695,47.33333333333329
210,0,19.39,6.1233333333333295,6.01666666666667,6.0,35.03,22.4266666666667,24.73,31.36,46.16666666666671
130,0,19.39,6.19,6.1,6.0,34.79,22.5,24.5233333333333,31.03,45.0
90,0,19.4266666666667,6.22666666666667,6.1,5.8333333333333295,34.73,22.533333333333296,23.963333333333296,31.03,45.16666666666671
580,0,19.5,6.36666666666667,6.1,5.66666666666667,34.6266666666667,22.575,23.5566666666667,31.03,45.33333333333329
610,0,19.533333333333296,6.5,6.1,5.5,34.5666666666667,22.5,23.86,30.89,45.5
390,0,19.6,6.5,6.1,5.3333333333333295,33.7966666666667,22.663333333333295,24.066666666666695,30.6,45.66666666666671
320,0,19.65,6.4,6.1,5.16666666666667,33.39,22.8566666666667,24.19,30.46,45.83333333333329
290,0,19.7,6.4,6.1,5.0,33.0266666666667,23.23,24.263333333333296,30.29,46.0
270,0,19.7,6.36666666666667,6.06666666666667,5.0,32.8266666666667,23.3566666666667,23.9666666666667,30.23,46.66666666666671
240,0,19.79,6.3,6.03333333333333,5.0,32.9333333333333,23.6,22.76,30.066666666666695,47.33333333333329
230,0,19.79,6.3,6.0,5.0,33.66,23.533333333333296,23.75,30.0,48.0
190,0,19.79,6.3,5.96666666666667,5.0,33.7,23.5,25.2233333333333,29.89,48.66666666666671
70,0,19.79,6.22666666666667,5.93333333333333,5.0,33.5666666666667,23.5,24.823333333333295,29.823333333333295,49.33333333333329
50,0,19.79,6.19,5.9,5.0,33.3333333333333,23.5,25.63,29.7,50.0
50,0,19.79,6.1233333333333295,5.66666666666667,4.8333333333333295,33.0,23.36,26.63,29.675,52.0
60,0,19.89,6.06,5.43333333333333,4.66666666666667,32.645,23.066666666666695,26.5633333333333,29.6,54.0
410,0,19.89,5.93333333333333,5.2,4.5,32.4333333333333,22.86,26.956666666666695,29.6,56.0
340,0,19.79,5.763333333333329,4.96666666666667,4.3333333333333295,32.4333333333333,22.6666666666667,28.296666666666695,29.726666666666695,58.0
280,0,19.73,5.6233333333333295,4.73333333333333,4.16666666666667,32.9266666666667,22.6666666666667,29.823333333333295,30.13,60.0
300,20,19.6666666666667,5.29666666666667,4.5,4.0,33.26,22.96,32.86,30.53,62.0
280,20,19.6,4.89666666666667,4.18333333333333,3.8333333333333295,32.8633333333333,23.1,34.4666666666667,30.86,64.0
510,20,19.566666666666695,4.56,3.86666666666667,3.6666666666666705,32.99,23.23,36.16,31.1333333333333,66.0
530,20,19.5,4.36666666666667,3.55,3.5,33.7566666666667,23.2225,37.433333333333294,31.46,68.0
210,20,19.39,4.12666666666667,3.2333333333333294,3.3333333333333295,34.63,23.2,38.9666666666667,31.726666666666695,70.0
260,10,19.39,3.9333333333333296,2.91666666666667,3.16666666666667,36.36,23.39,40.1,32.0666666666667,72.0
110,10,19.39,3.76,2.6,3.0,38.0266666666667,23.2633333333333,41.3966666666667,32.1266666666667,74.0
100,10,19.29,3.6266666666666705,2.41666666666667,3.0,37.83333333333329,23.066666666666695,42.0633333333333,32.0966666666667,74.5
90,20,19.29,3.3,2.2333333333333294,3.0,37.36,23.0,43.045,32.43,75.0
80,0,19.29,2.9,2.05,3.0,37.06,22.76,44.5,32.7666666666667,75.5
100,10,19.29,2.5,1.86666666666667,3.0,36.86,22.6333333333333,44.83333333333329,33.1,76.0
90,10,19.29,1.9,1.68333333333333,3.0,36.69333333333329,22.5,45.7666666666667,33.4633333333333,76.5
130,20,19.29,1.49333333333333,1.5,3.0,36.3,22.4266666666667,46.83333333333329,33.6633333333333,77.0
120,30,19.39,1.06666666666667,1.25,2.8333333333333295,35.9966666666667,22.39,48.7333333333333,34.03,77.5
110,20,19.39,1.0,1.0,2.66666666666667,35.53,22.39,51.1266666666667,34.2233333333333,78.0
110,30,19.5,0.5999999999999999,0.75,2.5,35.4666666666667,22.3566666666667,51.23,34.45,78.5
100,20,19.5,0.1333333333333329,0.5,2.3333333333333295,35.4,22.29,51.5633333333333,34.6566666666667,79.0
80,20,19.6,-0.4,0.25,2.16666666666667,35.3266666666667,22.26,52.793333333333294,34.93,79.5
80,20,19.6,-0.8,0.0,2.0,35.1633333333333,22.2,53.7333333333333,35.2666666666667,80.0
80,30,19.7,-1.06666666666667,-0.0333333333333333,1.8333333333333297,35.03,22.1,54.823333333333295,35.4666666666667,80.8333333333333
110,20,19.7,-1.26,-0.0666666666666667,1.66666666666667,34.9666666666667,22.033333333333296,55.823333333333295,35.6266666666667,81.6666666666667
110,20,19.7,-1.53333333333333,-0.1,1.5,34.9,21.963333333333296,56.7266666666667,35.7,82.5
110,30,19.7,-1.6,-0.133333333333333,1.33333333333333,34.76,21.89,57.8,35.79,83.3333333333333
110,20,19.7,-1.6,-0.166666666666667,1.16666666666667,34.7,21.89,59.293333333333294,35.8633333333333,84.1666666666667
100,20,19.7,-1.6975,-0.2,1.0,34.56,21.8566666666667,59.795,36.09,85.0
90,30,19.745,-1.93,-0.4,1.16666666666667,34.4333333333333,21.79,60.2333333333333,36.223333333333294,85.8333333333333
60,20,19.76,-1.76,-0.6,1.33333333333333,34.5,21.79,62.36,36.36,86.6666666666667
50,20,19.7,-1.76,-0.8,1.5,34.7,21.73,62.5666666666667,36.5,87.5
70,20,19.7,-1.8333333333333297,-1.0,1.66666666666667,34.7,21.6666666666667,63.7566666666667,36.6266666666667,88.3333333333333
60,30,19.7,-1.63333333333333,-1.2,1.8333333333333297,34.7,21.6,65.43,36.83333333333329,89.1666666666667
60,20,19.6,-1.5,-1.4,2.0,34.73,21.5,66.4266666666667,37.03,90.0
60,20,19.6,-1.56666666666667,-1.33333333333333,1.8333333333333297,34.79,21.5,66.6933333333333,37.223333333333294,90.3333333333333
40,20,19.6,-1.7,-1.26666666666667,1.66666666666667,34.8266666666667,21.39,67.0333333333333,37.5666666666667,90.6666666666667
40,20,19.533333333333296,-1.76,-1.2,1.5,34.9,21.39,67.1,37.83333333333329,91.0
40,30,19.5,-1.8266666666666695,-1.13333333333333,1.33333333333333,34.9,21.29,68.2633333333333,38.1566666666667,91.3333333333333
40,20,19.4266666666667,-1.9666666666666697,-1.06666666666667,1.16666666666667,34.9975,21.23,68.4566666666667,38.565,91.6666666666667
70,20,19.39,-2.0666666666666695,-1.0,1.0,35.09,21.1666666666667,68.4333333333333,39.0633333333333,92.0
60,20,19.323333333333295,-2.12666666666667,-1.11666666666667,1.0,35.29,21.1,69.0333333333333,39.433333333333294,92.6666666666667
60,20,19.29,-2.09,-1.23333333333333,1.0,35.43,21.1,69.69,39.5,93.3333333333333
60,30,19.23,-2.1175,-1.35,1.0,35.43,21.1,69.57,39.59,94.0
60,20,19.2,-2.2,-1.46666666666667,1.0,35.29,21.1,70.06333333333329,39.59,94.6666666666667
60,20,19.1333333333333,-2.2,-1.58333333333333,1.0,35.4,21.1,69.8933333333333,39.59,95.3333333333333
50,20,19.066666666666695,-2.26,-1.7,1.0,35.3266666666667,21.0,69.96,39.59,96.0
60,30,19.0,-2.5666666666666695,-1.8333333333333297,1.0,35.4,21.0,68.7966666666667,39.73,96.0
60,20,18.89,-2.8333333333333295,-1.9666666666666697,1.0,35.3266666666667,21.0,68.6566666666667,39.863333333333294,96.0
60,10,18.79,-3.03,-2.1,1.0,35.83,21.0,68.6233333333333,40.23,96.0
50,0,18.79,-3.22333333333333,-2.2333333333333294,1.0,36.03,20.9266666666667,68.7633333333333,40.363333333333294,96.0
20,0,18.76,-3.29,-2.36666666666667,1.0,36.1566666666667,20.963333333333296,69.1566666666667,40.59,96.0
20,0,18.7,-3.29,-2.5,1.0,36.29,20.89,69.7566666666667,40.59,96.0
30,0,18.7,-3.26,-2.53333333333333,1.16666666666667,36.26,20.8566666666667,69.9633333333333,40.8266666666667,96.0
40,0,18.7,-3.26,-2.56666666666667,1.33333333333333,36.2,20.8566666666667,69.8233333333333,40.9666666666667,96.0
50,0,18.6,-3.4,-2.6,1.5,36.09,20.823333333333295,69.76,41.2266666666667,96.0
50,0,18.6,-3.4666666666666694,-2.63333333333333,1.66666666666667,36.09,20.89,69.9666666666667,41.56,96.0
50,0,18.5,-3.43333333333333,-2.66666666666667,1.8333333333333297,36.09,20.89,70.1566666666667,41.7666666666667,96.0
60,0,18.5,-3.5,-2.7,2.0,35.9633333333333,20.89,70.03,41.9666666666667,96.0
40,0,18.39,-3.5,-2.75,2.0,35.845,20.89,70.65,42.1,96.0
40,0,18.39,-3.59,-2.8,2.0,35.79,20.963333333333296,70.53,42.1633333333333,96.0
50,0,18.3566666666667,-3.4633333333333294,-2.85,2.0,35.79,21.0,70.92333333333329,42.03,96.0
40,0,18.29,-3.4,-2.9,2.0,35.76,21.0,71.1933333333333,41.863333333333294,96.0
40,0,18.29,-3.4,-2.95,2.0,35.7,21.0,71.4666666666667,41.73,96.0
60,0,18.29,-3.4,-3.0,2.0,35.7,21.0,71.59,41.6633333333333,96.0
30,0,18.2,-3.4,-3.0,2.0,35.7,21.0,71.6566666666667,41.59,96.1666666666667
30,0,18.2,-3.36333333333333,-3.0,2.0,35.7,21.0,72.1333333333333,41.433333333333294,96.3333333333333
20,0,18.1,-3.29,-3.0,2.0,35.7,21.0,72.4,41.433333333333294,96.5
30,0,18.1,-3.26,-3.0,2.0,35.6633333333333,21.0,72.35666666666668,41.33333333333329,96.6666666666667
50,0,18.033333333333296,-3.0666666666666695,-3.0,2.0,35.59,21.0,73.0966666666667,41.2,96.8333333333333
40,0,18.0,-2.72333333333333,-3.0,2.0,35.56,20.89,73.93,41.1266666666667,97.0
40,0,18.0,-2.4633333333333294,-2.7166666666666694,2.0,35.5,20.89,74.4566666666667,41.0666666666667,97.1666666666667
50,0,17.89,-2.16333333333333,-2.43333333333333,2.0,35.59,20.89,75.0333333333333,40.9666666666667,97.3333333333333
50,0,17.89,-1.96333333333333,-2.15,2.0,35.53,20.89,75.4333333333333,40.9,97.5
50,0,17.89,-1.745,-1.86666666666667,2.0,35.5,20.89,75.745,40.863333333333294,97.6666666666667
40,0,17.8233333333333,-1.56666666666667,-1.58333333333333,2.0,35.5,20.963333333333296,76.26,40.79,97.8333333333333
40,0,17.79,-1.5,-1.3,2.0,35.5,21.0,76.5266666666667,40.79,98.0
50,0,17.79,-1.35666666666667,-1.18333333333333,2.0,35.56,21.0,76.7933333333333,40.79,98.0
50,0,17.7,-1.29,-1.06666666666667,2.0,35.59,20.963333333333296,77.06,40.79,98.0
40,0,17.7,-1.2,-0.95,2.0,35.53,20.89,77.12333333333329,40.845,98.0
30,0,17.7,-1.13333333333333,-0.8333333333333329,2.0,35.53,20.963333333333296,77.3966666666667,40.79,98.0
30,0,17.7,-1.06666666666667,-0.716666666666667,2.0,35.5,20.89,77.7266666666667,40.9,98.0
40,0,17.7,-0.933333333333333,-0.6,2.0,35.5,20.89,77.9333333333333,40.9,98.0
30,10,17.6333333333333,-0.866666666666667,-0.55,2.16666666666667,35.53,20.89,78.06333333333329,41.0,97.8333333333333
70,20,17.6,-0.733333333333333,-0.5,2.3333333333333295,35.59,20.84,78.26333333333329,40.8,97.6666666666667
70,30,17.6,-0.6666666666666669,-0.45,2.5,35.6266666666667,20.7,78.59999999999998,40.2333333333333,97.5
50,20,17.7,-0.5333333333333329,-0.4,2.66666666666667,35.7,20.7,78.8666666666667,39.69333333333329,97.3333333333333
60,10,17.7,-0.3666666666666669,-0.35,2.8333333333333295,35.56,20.7,79.1333333333333,39.223333333333294,97.1666666666667
90,0,17.7,-0.233333333333333,-0.3,3.0,35.56,20.6333333333333,79.4,38.963333333333296,97.0
70,0,17.7,-0.0666666666666666,-0.15,3.0,35.76,20.6333333333333,79.7266666666667,38.6333333333333,96.3333333333333
70,0,17.7,0.1,-5.55111512312578e-17,3.0,35.7,20.6333333333333,79.97249999999998,38.36,95.6666666666667
50,0,17.7,0.2666666666666669,0.15,3.0,35.6266666666667,20.6,80.23,38.1633333333333,95.0
60,0,17.7,0.4,0.3,3.0,35.7,20.533333333333296,80.3333333333333,37.963333333333296,94.3333333333333
140,0,17.7,0.5333333333333329,0.45,3.0,35.73,20.5,80.4,37.79,93.6666666666667
170,10,17.7,0.866666666666667,0.6,3.0,35.79,20.5,80.56333333333329,37.6566666666667,93.0
50,0,17.7,1.13333333333333,0.8,3.5,35.7,20.5,80.83,37.4666666666667,92.0
30,0,17.7,1.46,1.0,4.0,35.6266666666667,20.5,81.03,37.4,91.0
50,0,17.73,1.66666666666667,1.2,4.5,35.645,20.463333333333296,81.03,37.363333333333294,90.0
50,0,17.79,2.03,1.4,5.0,35.7,20.39,80.96666666666668,37.29,89.0
50,0,17.79,2.22333333333333,1.6,5.5,35.7,20.39,80.76,37.2,88.0
50,0,17.8566666666667,2.6566666666666694,1.8,6.0,35.79,20.323333333333295,80.59,37.1633333333333,87.0
40,0,18.0,2.99,2.03333333333333,6.0,35.73,20.29,80.2566666666667,37.03,86.0
50,10,18.066666666666695,3.3,2.2666666666666706,6.0,35.76,20.29,78.3966666666667,37.0,85.0
50,0,18.1333333333333,3.6333333333333298,2.5,6.0,35.8333333333333,20.29,75.92333333333329,36.933333333333294,84.0
50,0,18.2,4.1,2.7333333333333294,6.0,39.5266666666667,20.29,72.2566666666667,36.9,83.0
60,10,18.245,4.36666666666667,2.9666666666666694,6.0,38.5266666666667,20.29,68.7966666666667,36.8266666666667,82.0
100,0,18.29,4.545,3.2,6.0,37.83333333333329,20.29,65.2,36.76,81.0
70,10,18.29,4.59,3.28333333333333,6.3333333333333295,37.76,20.29,63.2333333333333,36.7,81.0
370,10,18.29,4.59,3.36666666666667,6.66666666666667,37.56,20.26,62.2333333333333,36.6633333333333,81.0
50,10,18.29,4.7933333333333294,3.45,7.0,37.36,20.1333333333333,62.55666666666671,36.6633333333333,81.0
20,0,18.323333333333295,5.0,3.53333333333333,7.3333333333333295,37.463333333333296,20.323333333333295,62.89,36.56,81.0
50,0,18.39,5.0,3.61666666666667,7.666666666666669,37.6633333333333,20.39,63.63,36.5,81.0
120,0,18.39,5.0,3.7,8.0,37.5,20.39,64.49,36.59,81.0
100,10,18.39,4.86666666666667,3.6666666666666705,8.16666666666667,37.36,20.39,64.7633333333333,36.59,82.1666666666667
70,0,18.39,4.72666666666667,3.6333333333333298,8.33333333333333,39.03,20.39,65.1633333333333,36.7,83.3333333333333
